[extract] Loading dataset: LabHC/bias_in_bios …
[extract] Train: 50,000  Test: 20,000
[extract] Loading model: meta-llama/Llama-3.2-3B …

[extract] train  (50,000 examples)
  [train]    100/50000  24.5 ex/s  ETA 34.0 min
  [train]   5500/50000  36.3 ex/s  ETA 20.4 min
  [train]   5600/50000  36.3 ex/s  ETA 20.4 min
  [train]   5700/50000  36.3 ex/s  ETA 20.3 min
  [train]   5800/50000  36.3 ex/s  ETA 20.3 min
  [train]   5900/50000  36.4 ex/s  ETA 20.2 min
  [train]   6000/50000  36.4 ex/s  ETA 20.2 min
  [train]   6100/50000  36.4 ex/s  ETA 20.1 min
  [train]   6200/50000  36.4 ex/s  ETA 20.1 min
  [train]   6300/50000  36.4 ex/s  ETA 20.0 min
  [train]   6400/50000  36.4 ex/s  ETA 20.0 min
  [train]   6500/50000  36.4 ex/s  ETA 19.9 min
  [train]   6600/50000  36.4 ex/s  ETA 19.9 min
  [train]   6700/50000  36.4 ex/s  ETA 19.8 min
  [train]   6800/50000  36.4 ex/s  ETA 19.8 min
  [train]   6900/50000  36.4 ex/s  ETA 19.7 min
  [train]   7000/50000  36.4 ex/s  ETA 19.7 min
  [train]   7100/50000  36.4 ex/s  ETA 19.7 min
  [train]   7200/50000  36.4 ex/s  ETA 19.6 min
  [train]   7300/50000  36.4 ex/s  ETA 19.6 min
  [train]   7400/50000  36.4 ex/s  ETA 19.5 min
  [train]   7500/50000  36.4 ex/s  ETA 19.5 min
  [train]   7600/50000  36.4 ex/s  ETA 19.4 min
  [train]   7700/50000  36.4 ex/s  ETA 19.4 min
  [train]   7800/50000  36.4 ex/s  ETA 19.3 min
  [train]   7900/50000  36.4 ex/s  ETA 19.3 min
  [train]   8000/50000  36.4 ex/s  ETA 19.2 min
  [train]   8100/50000  36.4 ex/s  ETA 19.2 min
  [train]   8200/50000  36.4 ex/s  ETA 19.1 min
  [train]   8300/50000  36.4 ex/s  ETA 19.1 min
  [train]   8400/50000  36.4 ex/s  ETA 19.0 min
  [train]   8500/50000  36.4 ex/s  ETA 19.0 min
  [train]   8600/50000  36.4 ex/s  ETA 18.9 min
  [train]   8700/50000  36.4 ex/s  ETA 18.9 min
  [train]   8800/50000  36.4 ex/s  ETA 18.9 min
  [train]   8900/50000  36.4 ex/s  ETA 18.8 min
  [train]   9000/50000  36.4 ex/s  ETA 18.8 min
  [train]   9100/50000  36.4 ex/s  ETA 18.7 min
  [train]   9200/50000  36.4 ex/s  ETA 18.7 min
  [train]   9300/50000  36.4 ex/s  ETA 18.6 min
  [train]   9400/50000  36.4 ex/s  ETA 18.6 min
  [train]   9500/50000  36.4 ex/s  ETA 18.5 min
  [train]   9600/50000  36.4 ex/s  ETA 18.5 min
  [train]   9700/50000  36.4 ex/s  ETA 18.4 min
  [train]   9800/50000  36.4 ex/s  ETA 18.4 min
  [train]   9900/50000  36.4 ex/s  ETA 18.3 min
  [train]  10000/50000  36.4 ex/s  ETA 18.3 min
  [train]  10100/50000  36.4 ex/s  ETA 18.2 min
  [train]  10200/50000  36.4 ex/s  ETA 18.2 min
  [train]  10300/50000  36.5 ex/s  ETA 18.2 min
  [train]  10400/50000  36.5 ex/s  ETA 18.1 min
  [train]  10500/50000  36.5 ex/s  ETA 18.1 min
  [train]  10600/50000  36.5 ex/s  ETA 18.0 min
  [train]  10700/50000  36.5 ex/s  ETA 18.0 min
  [train]  10800/50000  36.5 ex/s  ETA 17.9 min
  [train]  10900/50000  36.5 ex/s  ETA 17.9 min
  [train]  11000/50000  36.5 ex/s  ETA 17.8 min
  [train]  11100/50000  36.5 ex/s  ETA 17.8 min
  [train]  11200/50000  36.5 ex/s  ETA 17.7 min
  [train]  11300/50000  36.5 ex/s  ETA 17.7 min
  [train]  11400/50000  36.5 ex/s  ETA 17.6 min
  [train]  11500/50000  36.5 ex/s  ETA 17.6 min
  [train]  11600/50000  36.5 ex/s  ETA 17.5 min
  [train]  11700/50000  36.5 ex/s  ETA 17.5 min
  [train]  11800/50000  36.5 ex/s  ETA 17.5 min
  [train]  11900/50000  36.5 ex/s  ETA 17.4 min
  [train]  12000/50000  36.5 ex/s  ETA 17.4 min
  [train]  12100/50000  36.5 ex/s  ETA 17.3 min
  [train]  12200/50000  36.5 ex/s  ETA 17.3 min
  [train]  12300/50000  36.5 ex/s  ETA 17.2 min
  [train]  12400/50000  36.5 ex/s  ETA 17.2 min
  [train]  12500/50000  36.5 ex/s  ETA 17.1 min
  [train]  12600/50000  36.5 ex/s  ETA 17.1 min
  [train]  12700/50000  36.5 ex/s  ETA 17.0 min
  [train]  12800/50000  36.5 ex/s  ETA 17.0 min
  [train]  12900/50000  36.5 ex/s  ETA 16.9 min
  [train]  13000/50000  36.5 ex/s  ETA 16.9 min
  [train]  13100/50000  36.5 ex/s  ETA 16.8 min
  [train]  13200/50000  36.5 ex/s  ETA 16.8 min
  [train]  13300/50000  36.5 ex/s  ETA 16.8 min
  [train]  13400/50000  36.5 ex/s  ETA 16.7 min
  [train]  13500/50000  36.5 ex/s  ETA 16.7 min
  [train]  13600/50000  36.5 ex/s  ETA 16.6 min
  [train]  13700/50000  36.5 ex/s  ETA 16.6 min
  [train]  13800/50000  36.5 ex/s  ETA 16.5 min
  [train]  13900/50000  36.5 ex/s  ETA 16.5 min
  [train]  14000/50000  36.5 ex/s  ETA 16.4 min
  [train]  14100/50000  36.5 ex/s  ETA 16.4 min
  [train]  14200/50000  36.5 ex/s  ETA 16.3 min
  [train]  14300/50000  36.5 ex/s  ETA 16.3 min
  [train]  14400/50000  36.5 ex/s  ETA 16.2 min
  [train]  14500/50000  36.5 ex/s  ETA 16.2 min
  [train]  14600/50000  36.5 ex/s  ETA 16.2 min
  [train]  14700/50000  36.5 ex/s  ETA 16.1 min
  [train]  14800/50000  36.5 ex/s  ETA 16.1 min
  [train]  14900/50000  36.5 ex/s  ETA 16.0 min
  [train]  15000/50000  36.5 ex/s  ETA 16.0 min
  [train]  15100/50000  36.5 ex/s  ETA 15.9 min
  [train]  15200/50000  36.5 ex/s  ETA 15.9 min
  [train]  15300/50000  36.5 ex/s  ETA 15.8 min
  [train]  15400/50000  36.5 ex/s  ETA 15.8 min
  [train]  15500/50000  36.5 ex/s  ETA 15.7 min
  [train]  15600/50000  36.5 ex/s  ETA 15.7 min
  [train]  15700/50000  36.5 ex/s  ETA 15.6 min
  [train]  15800/50000  36.5 ex/s  ETA 15.6 min
  [train]  15900/50000  36.5 ex/s  ETA 15.6 min
  [train]  16000/50000  36.5 ex/s  ETA 15.5 min
  [train]  16100/50000  36.5 ex/s  ETA 15.5 min
  [train]  16200/50000  36.5 ex/s  ETA 15.4 min
  [train]  16300/50000  36.5 ex/s  ETA 15.4 min
  [train]  16400/50000  36.5 ex/s  ETA 15.3 min
  [train]  16500/50000  36.5 ex/s  ETA 15.3 min
  [train]  16600/50000  36.5 ex/s  ETA 15.2 min
  [train]  16700/50000  36.6 ex/s  ETA 15.2 min
  [train]  16800/50000  36.6 ex/s  ETA 15.1 min
  [train]  16900/50000  36.6 ex/s  ETA 15.1 min
  [train]  17000/50000  36.6 ex/s  ETA 15.0 min
  [train]  17100/50000  36.6 ex/s  ETA 15.0 min
  [train]  17200/50000  36.6 ex/s  ETA 15.0 min
  [train]  17300/50000  36.6 ex/s  ETA 14.9 min
  [train]  17400/50000  36.6 ex/s  ETA 14.9 min
  [train]  17500/50000  36.6 ex/s  ETA 14.8 min
  [train]  17600/50000  36.6 ex/s  ETA 14.8 min
  [train]  17700/50000  36.6 ex/s  ETA 14.7 min
  [train]  17800/50000  36.6 ex/s  ETA 14.7 min
  [train]  17900/50000  36.6 ex/s  ETA 14.6 min
  [train]  18000/50000  36.6 ex/s  ETA 14.6 min
  [train]  18100/50000  36.6 ex/s  ETA 14.5 min
  [train]  18200/50000  36.6 ex/s  ETA 14.5 min
  [train]  18300/50000  36.6 ex/s  ETA 14.4 min
  [train]  18400/50000  36.6 ex/s  ETA 14.4 min
  [train]  18500/50000  36.6 ex/s  ETA 14.4 min
  [train]  18600/50000  36.6 ex/s  ETA 14.3 min
  [train]  18700/50000  36.6 ex/s  ETA 14.3 min
  [train]  18800/50000  36.6 ex/s  ETA 14.2 min
  [train]  18900/50000  36.6 ex/s  ETA 14.2 min
  [train]  19000/50000  36.6 ex/s  ETA 14.1 min
  [train]  19100/50000  36.6 ex/s  ETA 14.1 min
  [train]  19200/50000  36.6 ex/s  ETA 14.0 min
  [train]  19300/50000  36.6 ex/s  ETA 14.0 min
  [train]  19400/50000  36.6 ex/s  ETA 13.9 min
  [train]  19500/50000  36.6 ex/s  ETA 13.9 min
  [train]  19600/50000  36.6 ex/s  ETA 13.8 min
  [train]  19700/50000  36.6 ex/s  ETA 13.8 min
  [train]  19800/50000  36.6 ex/s  ETA 13.8 min
  [train]  19900/50000  36.6 ex/s  ETA 13.7 min
  [train]  20000/50000  36.6 ex/s  ETA 13.7 min
  [train]  20100/50000  36.6 ex/s  ETA 13.6 min
  [train]  20200/50000  36.6 ex/s  ETA 13.6 min
  [train]  20300/50000  36.6 ex/s  ETA 13.5 min
  [train]  20400/50000  36.6 ex/s  ETA 13.5 min
  [train]  20500/50000  36.6 ex/s  ETA 13.4 min
  [train]  20600/50000  36.6 ex/s  ETA 13.4 min
  [train]  20700/50000  36.6 ex/s  ETA 13.3 min
  [train]  20800/50000  36.6 ex/s  ETA 13.3 min
  [train]  20900/50000  36.6 ex/s  ETA 13.3 min
  [train]  21000/50000  36.6 ex/s  ETA 13.2 min
  [train]  21100/50000  36.6 ex/s  ETA 13.2 min
  [train]  21200/50000  36.6 ex/s  ETA 13.1 min
  [train]  21300/50000  36.6 ex/s  ETA 13.1 min
  [train]  21400/50000  36.6 ex/s  ETA 13.0 min
  [train]  21500/50000  36.6 ex/s  ETA 13.0 min
  [train]  21600/50000  36.6 ex/s  ETA 12.9 min
  [train]  21700/50000  36.6 ex/s  ETA 12.9 min
  [train]  21800/50000  36.6 ex/s  ETA 12.8 min
  [train]  21900/50000  36.6 ex/s  ETA 12.8 min
  [train]  22000/50000  36.6 ex/s  ETA 12.7 min
  [train]  22100/50000  36.6 ex/s  ETA 12.7 min
  [train]  22200/50000  36.6 ex/s  ETA 12.7 min
  [train]  22300/50000  36.6 ex/s  ETA 12.6 min
  [train]  22400/50000  36.6 ex/s  ETA 12.6 min
  [train]  22500/50000  36.6 ex/s  ETA 12.5 min
  [train]  22600/50000  36.6 ex/s  ETA 12.5 min
  [train]  22700/50000  36.6 ex/s  ETA 12.4 min
  [train]  22800/50000  36.6 ex/s  ETA 12.4 min
  [train]  22900/50000  36.6 ex/s  ETA 12.3 min
  [train]  23000/50000  36.6 ex/s  ETA 12.3 min
  [train]  23100/50000  36.6 ex/s  ETA 12.2 min
  [train]  23200/50000  36.6 ex/s  ETA 12.2 min
  [train]  23300/50000  36.6 ex/s  ETA 12.2 min
  [train]  23400/50000  36.6 ex/s  ETA 12.1 min
  [train]  23500/50000  36.6 ex/s  ETA 12.1 min
  [train]  23600/50000  36.6 ex/s  ETA 12.0 min
  [train]  23700/50000  36.6 ex/s  ETA 12.0 min
  [train]  23800/50000  36.6 ex/s  ETA 11.9 min
  [train]  23900/50000  36.6 ex/s  ETA 11.9 min
  [train]  24000/50000  36.6 ex/s  ETA 11.8 min
  [train]  24100/50000  36.6 ex/s  ETA 11.8 min
  [train]  24200/50000  36.6 ex/s  ETA 11.7 min
  [train]  24300/50000  36.6 ex/s  ETA 11.7 min
  [train]  24400/50000  36.6 ex/s  ETA 11.7 min
  [train]  24500/50000  36.6 ex/s  ETA 11.6 min
  [train]  24600/50000  36.6 ex/s  ETA 11.6 min
  [train]  24700/50000  36.6 ex/s  ETA 11.5 min
  [train]  24800/50000  36.6 ex/s  ETA 11.5 min
  [train]  24900/50000  36.6 ex/s  ETA 11.4 min
  [train]  25000/50000  36.6 ex/s  ETA 11.4 min
  [train]  25100/50000  36.6 ex/s  ETA 11.3 min
  [train]  25200/50000  36.6 ex/s  ETA 11.3 min
  [train]  25300/50000  36.6 ex/s  ETA 11.2 min
  [train]  25400/50000  36.6 ex/s  ETA 11.2 min
  [train]  25500/50000  36.6 ex/s  ETA 11.2 min
  [train]  25600/50000  36.6 ex/s  ETA 11.1 min
  [train]  25700/50000  36.6 ex/s  ETA 11.1 min
  [train]  25800/50000  36.6 ex/s  ETA 11.0 min
  [train]  25900/50000  36.6 ex/s  ETA 11.0 min
  [train]  26000/50000  36.6 ex/s  ETA 10.9 min
  [train]  26100/50000  36.6 ex/s  ETA 10.9 min
  [train]  26200/50000  36.6 ex/s  ETA 10.8 min
  [train]  26300/50000  36.6 ex/s  ETA 10.8 min
  [train]  26400/50000  36.6 ex/s  ETA 10.7 min
  [train]  26500/50000  36.6 ex/s  ETA 10.7 min
  [train]  26600/50000  36.6 ex/s  ETA 10.7 min
  [train]  26700/50000  36.6 ex/s  ETA 10.6 min
  [train]  26800/50000  36.6 ex/s  ETA 10.6 min
  [train]  26900/50000  36.6 ex/s  ETA 10.5 min
  [train]  27000/50000  36.6 ex/s  ETA 10.5 min
  [train]  27100/50000  36.6 ex/s  ETA 10.4 min
  [train]  27200/50000  36.6 ex/s  ETA 10.4 min
  [train]  27300/50000  36.6 ex/s  ETA 10.3 min
  [train]  27400/50000  36.6 ex/s  ETA 10.3 min
  [train]  27500/50000  36.6 ex/s  ETA 10.2 min
  [train]  27600/50000  36.6 ex/s  ETA 10.2 min
  [train]  27700/50000  36.6 ex/s  ETA 10.1 min
  [train]  27800/50000  36.6 ex/s  ETA 10.1 min
  [train]  27900/50000  36.6 ex/s  ETA 10.1 min
  [train]  28000/50000  36.6 ex/s  ETA 10.0 min
  [train]  28100/50000  36.6 ex/s  ETA 10.0 min
  [train]  28200/50000  36.6 ex/s  ETA 9.9 min
  [train]  28300/50000  36.6 ex/s  ETA 9.9 min
  [train]  28400/50000  36.6 ex/s  ETA 9.8 min
  [train]  28500/50000  36.6 ex/s  ETA 9.8 min
  [train]  28600/50000  36.6 ex/s  ETA 9.7 min
  [train]  28700/50000  36.6 ex/s  ETA 9.7 min
  [train]  28800/50000  36.6 ex/s  ETA 9.6 min
  [train]  28900/50000  36.6 ex/s  ETA 9.6 min
  [train]  29000/50000  36.6 ex/s  ETA 9.6 min
  [train]  29100/50000  36.6 ex/s  ETA 9.5 min
  [train]  29200/50000  36.6 ex/s  ETA 9.5 min
  [train]  29300/50000  36.6 ex/s  ETA 9.4 min
  [train]  29400/50000  36.6 ex/s  ETA 9.4 min
  [train]  29500/50000  36.6 ex/s  ETA 9.3 min
  [train]  29600/50000  36.6 ex/s  ETA 9.3 min
  [train]  29700/50000  36.6 ex/s  ETA 9.2 min
  [train]  29800/50000  36.6 ex/s  ETA 9.2 min
  [train]  29900/50000  36.6 ex/s  ETA 9.1 min
  [train]  30000/50000  36.6 ex/s  ETA 9.1 min
  [train]  30100/50000  36.6 ex/s  ETA 9.1 min
  [train]  30200/50000  36.6 ex/s  ETA 9.0 min
  [train]  30300/50000  36.6 ex/s  ETA 9.0 min
  [train]  30400/50000  36.6 ex/s  ETA 8.9 min
  [train]  30500/50000  36.6 ex/s  ETA 8.9 min
  [train]  30600/50000  36.6 ex/s  ETA 8.8 min
  [train]  30700/50000  36.6 ex/s  ETA 8.8 min
  [train]  30800/50000  36.6 ex/s  ETA 8.7 min
  [train]  30900/50000  36.6 ex/s  ETA 8.7 min
  [train]  31000/50000  36.6 ex/s  ETA 8.6 min
  [train]  31100/50000  36.6 ex/s  ETA 8.6 min
  [train]  31200/50000  36.6 ex/s  ETA 8.6 min
  [train]  31300/50000  36.6 ex/s  ETA 8.5 min
  [train]  31400/50000  36.6 ex/s  ETA 8.5 min
  [train]  31500/50000  36.6 ex/s  ETA 8.4 min
  [train]  31600/50000  36.6 ex/s  ETA 8.4 min
  [train]  31700/50000  36.6 ex/s  ETA 8.3 min
  [train]  31800/50000  36.6 ex/s  ETA 8.3 min
  [train]  31900/50000  36.6 ex/s  ETA 8.2 min
  [train]  32000/50000  36.6 ex/s  ETA 8.2 min
  [train]  32100/50000  36.6 ex/s  ETA 8.1 min
  [train]  32200/50000  36.6 ex/s  ETA 8.1 min
  [train]  32300/50000  36.6 ex/s  ETA 8.1 min
  [train]  32400/50000  36.6 ex/s  ETA 8.0 min
  [train]  32500/50000  36.6 ex/s  ETA 8.0 min
  [train]  32600/50000  36.6 ex/s  ETA 7.9 min
  [train]  32700/50000  36.6 ex/s  ETA 7.9 min
  [train]  32800/50000  36.6 ex/s  ETA 7.8 min
  [train]  32900/50000  36.6 ex/s  ETA 7.8 min
  [train]  33000/50000  36.6 ex/s  ETA 7.7 min
  [train]  33100/50000  36.6 ex/s  ETA 7.7 min
  [train]  33200/50000  36.6 ex/s  ETA 7.6 min
  [train]  33300/50000  36.6 ex/s  ETA 7.6 min
  [train]  33400/50000  36.6 ex/s  ETA 7.6 min
  [train]  33500/50000  36.6 ex/s  ETA 7.5 min
  [train]  33600/50000  36.6 ex/s  ETA 7.5 min
  [train]  33700/50000  36.6 ex/s  ETA 7.4 min
  [train]  33800/50000  36.6 ex/s  ETA 7.4 min
  [train]  33900/50000  36.6 ex/s  ETA 7.3 min
  [train]  34000/50000  36.6 ex/s  ETA 7.3 min
  [train]  34100/50000  36.6 ex/s  ETA 7.2 min
  [train]  34200/50000  36.6 ex/s  ETA 7.2 min
  [train]  34300/50000  36.6 ex/s  ETA 7.1 min
  [train]  34400/50000  36.6 ex/s  ETA 7.1 min
  [train]  34500/50000  36.6 ex/s  ETA 7.0 min
  [train]  34600/50000  36.7 ex/s  ETA 7.0 min
  [train]  34700/50000  36.7 ex/s  ETA 7.0 min
  [train]  34800/50000  36.7 ex/s  ETA 6.9 min
  [train]  34900/50000  36.7 ex/s  ETA 6.9 min
  [train]  35000/50000  36.7 ex/s  ETA 6.8 min
  [train]  35100/50000  36.7 ex/s  ETA 6.8 min
  [train]  35200/50000  36.7 ex/s  ETA 6.7 min
  [train]  35300/50000  36.7 ex/s  ETA 6.7 min
  [train]  35400/50000  36.7 ex/s  ETA 6.6 min
  [train]  35500/50000  36.7 ex/s  ETA 6.6 min
  [train]  35600/50000  36.7 ex/s  ETA 6.5 min
  [train]  35700/50000  36.7 ex/s  ETA 6.5 min
  [train]  35800/50000  36.7 ex/s  ETA 6.5 min
  [train]  35900/50000  36.7 ex/s  ETA 6.4 min
  [train]  36000/50000  36.7 ex/s  ETA 6.4 min
  [train]  36100/50000  36.7 ex/s  ETA 6.3 min
  [train]  36200/50000  36.7 ex/s  ETA 6.3 min
  [train]  36300/50000  36.7 ex/s  ETA 6.2 min
  [train]  36400/50000  36.7 ex/s  ETA 6.2 min
  [train]  36500/50000  36.7 ex/s  ETA 6.1 min
  [train]  36600/50000  36.7 ex/s  ETA 6.1 min
  [train]  36700/50000  36.7 ex/s  ETA 6.0 min
  [train]  36800/50000  36.7 ex/s  ETA 6.0 min
  [train]  36900/50000  36.7 ex/s  ETA 6.0 min
  [train]  37000/50000  36.7 ex/s  ETA 5.9 min
  [train]  37100/50000  36.7 ex/s  ETA 5.9 min
  [train]  37200/50000  36.7 ex/s  ETA 5.8 min
  [train]  37300/50000  36.7 ex/s  ETA 5.8 min
  [train]  37400/50000  36.7 ex/s  ETA 5.7 min
  [train]  37500/50000  36.7 ex/s  ETA 5.7 min
  [train]  37600/50000  36.7 ex/s  ETA 5.6 min
  [train]  37700/50000  36.7 ex/s  ETA 5.6 min
  [train]  37800/50000  36.7 ex/s  ETA 5.5 min
  [train]  37900/50000  36.7 ex/s  ETA 5.5 min
  [train]  38000/50000  36.7 ex/s  ETA 5.5 min
  [train]  38100/50000  36.7 ex/s  ETA 5.4 min
  [train]  38200/50000  36.7 ex/s  ETA 5.4 min
  [train]  38300/50000  36.7 ex/s  ETA 5.3 min
  [train]  38400/50000  36.7 ex/s  ETA 5.3 min
  [train]  38500/50000  36.7 ex/s  ETA 5.2 min
  [train]  38600/50000  36.7 ex/s  ETA 5.2 min
  [train]  38700/50000  36.7 ex/s  ETA 5.1 min
  [train]  38800/50000  36.7 ex/s  ETA 5.1 min
  [train]  38900/50000  36.7 ex/s  ETA 5.0 min
  [train]  39000/50000  36.7 ex/s  ETA 5.0 min
  [train]  39100/50000  36.7 ex/s  ETA 5.0 min
  [train]  39200/50000  36.7 ex/s  ETA 4.9 min
  [train]  39300/50000  36.7 ex/s  ETA 4.9 min
  [train]  39400/50000  36.7 ex/s  ETA 4.8 min
  [train]  39500/50000  36.7 ex/s  ETA 4.8 min
  [train]  39600/50000  36.7 ex/s  ETA 4.7 min
  [train]  39700/50000  36.7 ex/s  ETA 4.7 min
  [train]  39800/50000  36.7 ex/s  ETA 4.6 min
  [train]  39900/50000  36.7 ex/s  ETA 4.6 min
  [train]  40000/50000  36.7 ex/s  ETA 4.5 min
  [train]  40100/50000  36.7 ex/s  ETA 4.5 min
  [train]  40200/50000  36.7 ex/s  ETA 4.5 min
  [train]  40300/50000  36.7 ex/s  ETA 4.4 min
  [train]  40400/50000  36.7 ex/s  ETA 4.4 min
  [train]  40500/50000  36.7 ex/s  ETA 4.3 min
  [train]  40600/50000  36.7 ex/s  ETA 4.3 min
  [train]  40700/50000  36.7 ex/s  ETA 4.2 min
  [train]  40800/50000  36.7 ex/s  ETA 4.2 min
  [train]  40900/50000  36.7 ex/s  ETA 4.1 min
  [train]  41000/50000  36.7 ex/s  ETA 4.1 min
  [train]  41100/50000  36.7 ex/s  ETA 4.0 min
  [train]  41200/50000  36.7 ex/s  ETA 4.0 min
  [train]  41300/50000  36.7 ex/s  ETA 4.0 min
  [train]  41400/50000  36.7 ex/s  ETA 3.9 min
  [train]  41500/50000  36.7 ex/s  ETA 3.9 min
  [train]  41600/50000  36.7 ex/s  ETA 3.8 min
  [train]  41700/50000  36.7 ex/s  ETA 3.8 min
  [train]  41800/50000  36.7 ex/s  ETA 3.7 min
  [train]  41900/50000  36.7 ex/s  ETA 3.7 min
  [train]  42000/50000  36.7 ex/s  ETA 3.6 min
  [train]  42100/50000  36.7 ex/s  ETA 3.6 min
  [train]  42200/50000  36.7 ex/s  ETA 3.5 min
  [train]  42300/50000  36.7 ex/s  ETA 3.5 min
  [train]  42400/50000  36.7 ex/s  ETA 3.5 min
  [train]  42500/50000  36.7 ex/s  ETA 3.4 min
  [train]  42600/50000  36.7 ex/s  ETA 3.4 min
  [train]  42700/50000  36.7 ex/s  ETA 3.3 min
  [train]  42800/50000  36.7 ex/s  ETA 3.3 min
  [train]  42900/50000  36.7 ex/s  ETA 3.2 min
  [train]  43000/50000  36.7 ex/s  ETA 3.2 min
  [train]  43100/50000  36.7 ex/s  ETA 3.1 min
  [train]  43200/50000  36.7 ex/s  ETA 3.1 min
  [train]  43300/50000  36.7 ex/s  ETA 3.0 min
  [train]  43400/50000  36.7 ex/s  ETA 3.0 min
  [train]  43500/50000  36.7 ex/s  ETA 3.0 min
  [train]  43600/50000  36.7 ex/s  ETA 2.9 min
  [train]  43700/50000  36.7 ex/s  ETA 2.9 min
  [train]  43800/50000  36.7 ex/s  ETA 2.8 min
  [train]  43900/50000  36.7 ex/s  ETA 2.8 min
  [train]  44000/50000  36.7 ex/s  ETA 2.7 min
  [train]  44100/50000  36.7 ex/s  ETA 2.7 min
  [train]  44200/50000  36.7 ex/s  ETA 2.6 min
  [train]  44300/50000  36.7 ex/s  ETA 2.6 min
  [train]  44400/50000  36.7 ex/s  ETA 2.5 min
  [train]  44500/50000  36.7 ex/s  ETA 2.5 min
  [train]  44600/50000  36.7 ex/s  ETA 2.5 min
  [train]  44700/50000  36.7 ex/s  ETA 2.4 min
  [train]  44800/50000  36.7 ex/s  ETA 2.4 min
  [train]  44900/50000  36.7 ex/s  ETA 2.3 min
  [train]  45000/50000  36.7 ex/s  ETA 2.3 min
  [train]  45100/50000  36.7 ex/s  ETA 2.2 min
  [train]  45200/50000  36.7 ex/s  ETA 2.2 min
  [train]  45300/50000  36.7 ex/s  ETA 2.1 min
  [train]  45400/50000  36.7 ex/s  ETA 2.1 min
  [train]  45500/50000  36.7 ex/s  ETA 2.0 min
  [train]  45600/50000  36.7 ex/s  ETA 2.0 min
  [train]  45700/50000  36.7 ex/s  ETA 2.0 min
  [train]  45800/50000  36.7 ex/s  ETA 1.9 min
  [train]  45900/50000  36.7 ex/s  ETA 1.9 min
  [train]  46000/50000  36.7 ex/s  ETA 1.8 min
